elec_consumption,heat_consumption,cool_consumption,dhw_consumption
0.8348694002281867,70.17356321839081,0,1.6022988505747124
0.8944042962130869,66.22413793103449,0,1.4816091954022987
0.6040665476032563,59.856321839080465,0,1.389655172413793
0.5035885146129435,54.44367816091954,0,1.3505747126436782
0.5635199734124945,47.44597701149425,0,1.3425287356321838
0.5708488290087728,44.88390804597701,0,1.386206896551724
0.6082742444727497,40.95977011494253,0,1.3333333333333333
0.640213544298533,37.52528735632184,0,1.3241379310344827
0.6118136078610423,0.0,0,1.4873563218390806
0.47695254646222796,0.0,0,1.4689655172413794
0.5124298595455101,0.0,0,1.4942528735632183
0.815611074095281,0.0,0,1.7091954022988507
0.8562850806368931,0.0,0,1.7275862068965515
0.6258732967145445,0.0,0,1.5885057471264368
0.5292671451444116,0.0,0,1.5195402298850575
0.37255554986994166,0.0,0,1.6632183908045979
0.1664333456956359,0.0,0,1.696551724137931
0.13955877085702464,0.0,0,1.5333333333333334
0.14247634886812993,0.0,0,1.4793103448275862
0.13538558286060842,0.0,0,1.440229885057471
0.14127737186568665,0.0,0,1.4494252873563218
0.17723479417210655,0.0,0,1.4747126436781608
0.27793369185131134,0.0,0,1.593103448275862
0.6441723741248022,0.0,0,2.0804597701149428
0.8874779305189435,69.62758620689655,0,1.6022988505747124
0.8595254276448505,65.1471264367816,0,1.4816091954022987
0.5086914929547288,60.41034482758621,0,1.386206896551724
0.40953857561054835,54.38850574712644,0,1.3505747126436782
0.5883717817897902,48.97471264367816,0,1.3275862068965518
0.7344943062763928,45.64597701149426,0,1.3942528735632185
0.5730751676384566,45.225287356321836,0,1.3482758620689657
0.690553875978764,44.70574712643678,0,1.3310344827586207
0.5628128692126618,0.0,0,1.518390804597701
0.5707121857837678,0.0,0,1.4839080459770113
0.6440816951265264,0.0,0,1.4896551724137932
0.8728960623860793,0.0,0,1.6908045977011494
0.8018288676643922,0.0,0,1.7045977011494253
0.5374858137233751,0.0,0,1.5448275862068968
0.4756248595900624,0.0,0,1.4839080459770113
0.3287469247584728,0.0,0,1.6218390804597702
0.2125364038121707,0.0,0,1.6540229885057471
0.14737823827317165,0.0,0,1.4965517241379311
0.1398755158676123,0.0,0,1.445977011494253
0.14078784740971143,0.0,0,1.410344827586207
0.15635241443950992,0.0,0,1.4218390804597703
0.20092008176698314,0.0,0,1.4482758620689655
0.26166782582512566,0.0,0,1.5701149425287357
0.8298794670730276,0.0,0,2.0494252873563217
0.9107420239084323,64.35402298850575,0,1.593103448275862
0.9733209000964554,60.670114942528734,0,1.4655172413793103
0.6508280837893142,55.15747126436782,0,1.371264367816092
0.5373281807086335,48.93908045977011,0,1.3356321839080458
0.7249012449563017,41.58390804597701,0,1.3045977011494254
0.5498567459146457,40.23218390804598,0,1.3586206896551722
0.49917207435199656,34.839080459770116,0,1.3091954022988506
0.490749624457229,38.374712643678166,0,1.293103448275862
0.38296242550104675,0.0,0,1.4436781609195402
0.4701727732388573,0.0,0,1.4413793103448276
0.5011093944391233,0.0,0,1.4632183908045977
0.7306375633670492,0.0,0,1.6597701149425288
0.8694002156958494,0.0,0,1.6827586206896552
0.5711031029898503,0.0,0,1.549425287356322
0.4655788816249684,0.0,0,1.4896551724137932
0.327210739423757,0.0,0,1.6333333333333333
0.1584316740849468,0.0,0,1.6827586206896552
0.13874558526037248,0.0,0,1.510344827586207
0.13494975065875195,0.0,0,1.5310344827586209
0.1323524169766684,0.0,0,1.4827586206896552
0.13678207161032557,0.0,0,1.4344827586206896
0.18769783372143914,0.0,0,1.4413793103448276
0.25757593462773837,0.0,0,1.5735632183908046
0.7237925887811666,0.0,0,1.6379310344827587
0.9085133990472055,0.0,0,1.5540229885057473
0.8646951687446403,0.0,0,1.7620689655172412
0.986572742237389,0.0,0,1.7563218390804598
0.8976168553815057,0.0,0,1.6701149425287358
0.9587358323112174,0.0,0,1.7000000000000002
1.1492296269317106,0.0,0,1.6735632183908045
0.9645573181421844,0.0,0,1.5367816091954023
0.8504367117766716,0.0,0,1.4942528735632183
0.6974753620118572,0.0,0,1.5045977011494251
0.5332297955047394,0.0,0,1.5045977011494251
0.5750118658541484,0.0,0,1.5758620689655172
0.7827336484411791,0.0,0,1.795402298850575
0.8707799754865119,0.0,0,1.6218390804597702
0.6176976917237178,0.0,0,1.528735632183908
0.5173573609739569,0.0,0,1.525287356321839
0.2962660126672543,0.0,0,1.5873563218390805
0.19300412563599564,0.0,0,1.6701149425287358
0.15122406101048969,0.0,0,1.5540229885057473
0.16573121692149473,0.0,0,1.511494252873563
0.14828317678566186,0.0,0,1.4839080459770113
0.1604026955545188,0.0,0,1.4252873563218391
0.18709938033489018,0.0,0,1.4275862068965517
0.25465968774729497,0.0,0,1.4885057471264367
0.7796519517558398,0.0,0,1.7045977011494253
0.8028169728070372,0.0,0,1.5333333333333334
0.5984347672153573,0.0,0,1.5954022988505745
0.5077869178096321,0.0,0,1.7689655172413792
0.43526515285789824,0.0,0,1.8551724137931036
0.4432536907126528,0.0,0,1.9045977011494253
0.4605392551527688,0.0,0,1.7632183908045977
0.3630233820040533,0.0,0,1.6402298850574712
0.3793137855211581,0.0,0,1.532183908045977
0.40397224560795647,0.0,0,1.510344827586207
0.47119758297920494,0.0,0,1.6068965517241378
0.5413056910714366,0.0,0,1.5597701149425287
0.9257063637301611,0.0,0,1.6839080459770115
0.9387183821087702,0.0,0,1.7367816091954023
0.6362672259949476,0.0,0,1.5816091954022988
0.4974802629319081,0.0,0,1.6057471264367817
0.3113128212535422,0.0,0,1.6298850574712642
0.17894836029636346,0.0,0,1.7448275862068965
0.1476181256330211,0.0,0,1.5919540229885059
0.1401860859998596,0.0,0,1.535632183908046
0.14542227575646022,0.0,0,1.4954022988505746
0.15702479833450483,0.0,0,1.503448275862069
0.18475238277565761,0.0,0,1.5298850574712644
0.25292046154876313,0.0,0,1.6517241379310346
0.726744419984966,0.0,0,2.1448275862068966
0.6739634118012431,85.80919540229884,0,1.6022988505747124
0.6845313100403629,80.69425287356322,0,1.4816091954022987
0.5079662004863618,73.73448275862069,0,1.3804597701149426
0.3667141057584641,66.00574712643677,0,1.3356321839080458
0.3938088107488404,59.07471264367816,0,1.3126436781609194
0.4419403999592813,56.278160919540234,0,1.3735632183908046
0.4511290313632811,53.160919540229884,0,1.325287356321839
0.6103039117394997,52.39540229885058,0,1.3160919540229885
0.515430491627225,0.0,0,1.4954022988505746
0.44573757087120913,0.0,0,1.4724137931034482
0.5735548867027602,0.0,0,1.4678160919540229
0.7891074238171324,0.0,0,1.6448275862068966
0.9585599141933441,0.0,0,1.6482758620689655
0.6333054770540287,0.0,0,1.511494252873563
0.45175460833242975,0.0,0,1.4425287356321839
0.3257650098871734,0.0,0,1.5839080459770114
0.17776490080076393,0.0,0,1.603448275862069
0.15880345485454278,0.0,0,1.440229885057471
0.1379877253801972,0.0,0,1.3804597701149426
0.13918785444912954,0.0,0,1.3344827586206898
0.15193535542427652,0.0,0,1.3344827586206898
0.17015901067129,0.0,0,1.3471264367816091
0.2395187893071595,0.0,0,1.4655172413793103
0.6682793595278425,0.0,0,1.9011494252873562
0.6923035061148235,51.4551724137931,0,1.5298850574712644
0.6636429334442163,46.5712643678161,0,1.4241379310344828
0.5713846850663622,42.15632183908046,0,1.314942528735632
0.6288188690522964,37.88620689655172,0,1.3057471264367815
0.6197641600450018,34.265517241379314,0,1.3045977011494254
0.5204656245190972,30.406896551724138,0,1.3770114942528735
0.38980434879426723,29.76206896551724,0,1.325287356321839
0.4288127702797681,31.51954022988506,0,1.3160919540229885
0.38408787337515604,0.0,0,1.460919540229885
0.5030104687796543,0.0,0,1.4310344827586208
0.602541238214857,0.0,0,1.440229885057471
0.697634027718438,0.0,0,1.6183908045977011
0.7814600429467509,0.0,0,1.635632183908046
0.5587026704213571,0.0,0,1.4954022988505746
0.6074244404494565,0.0,0,1.4333333333333336
0.341919791796105,0.0,0,1.5666666666666667
0.1849789053170842,0.0,0,1.5977011494252873
0.15332074702815154,0.0,0,1.4436781609195402
0.14510503597229993,0.0,0,1.391954022988506
0.13593911394396738,0.0,0,1.3551724137931036
0.16386178665334455,0.0,0,1.3643678160919541
0.19781014777215283,0.0,0,1.3873563218390805
0.21465023974556455,0.0,0,1.5149425287356322
0.6535638382210116,0.0,0,1.9747126436781608
0.7178232965394675,53.14942528735632,0,1.593103448275862
0.6421858398834778,48.680459770114936,0,1.4655172413793103
0.4315297979653388,44.648275862068964,0,1.3655172413793102
0.35712810155738844,39.70229885057471,0,1.3206896551724139
0.46897434241471986,31.70574712643678,0,1.3045977011494254
0.43124678647349685,29.65977011494253,0,1.3758620689655172
0.39852251976422254,26.393103448275863,0,1.3333333333333333
0.4555661321831443,28.656321839080462,0,1.3310344827586207
0.5636310662339742,0.0,0,1.4632183908045977
0.6374367482516556,0.0,0,1.4310344827586208
0.6703206086498823,0.0,0,1.4425287356321839
0.8547923604990598,0.0,0,1.6310344827586207
0.8081871045669902,0.0,0,1.6402298850574712
0.8212653627125062,0.0,0,1.4954022988505746
0.513400170150445,0.0,0,1.4183908045977012
0.2983418243435849,0.0,0,1.5459770114942528
0.17742586232589055,0.0,0,1.5678160919540232
0.14101260366923382,0.0,0,1.4091954022988507
0.13685292964731804,0.0,0,1.354022988505747
0.1349570717101347,0.0,0,1.3114942528735631
0.14225142444158917,0.0,0,1.313793103448276
0.19791181305803685,0.0,0,1.3310344827586207
0.25220625027592497,0.0,0,1.445977011494253
0.7292190643740881,0.0,0,1.8632183908045976
0.7243629666881445,45.28045977011494,0,1.5126436781609196
0.6247531795981615,39.32298850574713,0,1.4068965517241379
0.41208678263717763,35.12068965517241,0,1.314942528735632
0.3119275844990007,33.23448275862069,0,1.2988505747126435
0.4622899045974476,30.844827586206897,0,1.2977011494252875
0.5480628703988576,29.120689655172416,0,1.3701149425287356
0.5070409764948898,28.72298850574713,0,1.3333333333333333
0.43357325454710444,30.175862068965518,0,1.3241379310344827
0.3917785458867592,0.0,0,1.4632183908045977
0.34121411233595494,0.0,0,1.4264367816091956
0.5849564361477031,0.0,0,1.445977011494253
0.8337535158629649,0.0,0,1.635632183908046
0.8732743363460551,0.0,0,1.6551724137931034
0.6861176648598923,0.0,0,1.5011494252873563
0.41148519038193165,0.0,0,1.4333333333333336
0.2847169775140136,0.0,0,1.5942528735632184
0.15232227436418977,0.0,0,1.6229885057471263
0.13737215657227728,0.0,0,1.4620689655172414
0.1404702602137783,0.0,0,1.4091954022988507
0.14010706509000898,0.0,0,1.3701149425287356
0.15034122404748357,0.0,0,1.3758620689655172
0.20542126939071303,0.0,0,1.4
0.24544670749921876,0.0,0,1.517241379310345
0.7171900175354137,0.0,0,1.9885057471264367
0.8354392015706179,55.09425287356322,0,1.5839080459770114
0.966396395590779,51.943678160919546,0,1.4563218390804598
0.9366759414175826,46.07126436781609,0,1.3643678160919541
0.7265532519134255,43.090804597701144,0,1.3436781609195403
1.0293121796646438,40.03563218390805,0,1.3425287356321838
0.8134289357522458,37.96091954022989,0,1.4275862068965517
0.6998967413162576,36.242528735632185,0,1.371264367816092
0.7501843547606479,37.236781609195404,0,1.385057471264368
0.6553202209864142,0.0,0,1.5459770114942528
0.46928441641802043,0.0,0,1.532183908045977
0.510448414194746,0.0,0,1.5344827586206897
0.8435844300316568,0.0,0,1.7333333333333334
0.803544657706602,0.0,0,1.7413793103448274
0.5883723720934293,0.0,0,1.589655172413793
0.4774653112714086,0.0,0,1.5218390804597701
0.3173331377628991,0.0,0,1.6551724137931034
0.16350102150098803,0.0,0,1.6873563218390804
0.15907322327954496,0.0,0,1.5206896551724138
0.15326896290080752,0.0,0,1.5413793103448277
0.14081092565768957,0.0,0,1.4954022988505746
0.15567878043032937,0.0,0,1.450574712643678
0.18568912255900688,0.0,0,1.460919540229885
0.2532856236686789,0.0,0,1.5999999999999999
0.7440956124214904,0.0,0,1.6781609195402298
0.806068103540907,0.0,0,1.589655172413793
0.9531530838467251,0.0,0,1.803448275862069
0.9782725278782324,0.0,0,1.782758620689655
0.7341448272003949,0.0,0,1.7057471264367816
0.8891902190201169,0.0,0,1.7229885057471266
0.703206404187019,0.0,0,1.7045977011494253
0.6646701247067781,0.0,0,1.5885057471264368
0.5433748291081125,0.0,0,1.5436781609195402
0.37072838702906374,0.0,0,1.5390804597701149
0.45031132703936705,0.0,0,1.5436781609195402
0.46245614990514494,0.0,0,1.6275862068965516
0.684966603088064,0.0,0,1.8793103448275863
0.6982713353794908,0.0,0,1.713793103448276
0.597223706226947,0.0,0,1.6011494252873564
0.5153978745086844,0.0,0,1.6080459770114943
0.29281819527476055,0.0,0,1.6666666666666665
0.18762886516322863,0.0,0,1.7528735632183907
0.14378832665314706,0.0,0,1.6287356321839082
0.1439491353861482,0.0,0,1.5827586206896551
0.14533049466912223,0.0,0,1.5505747126436782
0.15300135348651697,0.0,0,1.4885057471264367
0.1869627223938371,0.0,0,1.4873563218390806
0.25646941040648197,0.0,0,1.549425287356322
0.7053495612952396,0.0,0,1.7689655172413792
0.6166436116794614,0.0,0,1.596551724137931
0.5598526649354413,0.0,0,1.6620689655172414
0.4471384532894905,0.0,0,1.8402298850574712
0.3765498040846954,0.0,0,1.9206896551724137
0.4055534852546088,0.0,0,1.9574712643678163
0.3454287738836429,0.0,0,1.8011494252873563
0.3793616689436668,0.0,0,1.6977011494252874
0.3610158081167348,0.0,0,1.593103448275862
0.4308521564348311,0.0,0,1.574712643678161
0.37960873430971176,0.0,0,1.6804597701149424
0.69091604822488,0.0,0,1.6057471264367817
0.8288939475521105,0.0,0,1.7333333333333334
0.8797050533546105,0.0,0,1.789655172413793
0.7458495348952201,0.0,0,1.6264367816091954
0.484704768228394,0.0,0,1.64367816091954
0.3113739742635454,0.0,0,1.6781609195402298
0.18123514292781856,0.0,0,1.789655172413793
0.15513802600387552,0.0,0,1.6218390804597702
0.14460761984417322,0.0,0,1.5563218390804598
0.13855758224817669,0.0,0,1.5057471264367817
0.1437961632402481,0.0,0,1.503448275862069
0.18134601260203054,0.0,0,1.518390804597701
0.23778075751245356,0.0,0,1.6241379310344828
0.6887085542937719,0.0,0,2.089655172413793
0.6304783129133354,88.1264367816092,0,1.5655172413793104
0.6574503756387473,81.05862068965517,0,1.4563218390804598
0.5523594741714215,74.31379310344828,0,1.3643678160919541
0.4803115009165176,69.25287356321839,0,1.3436781609195403
0.4786428301604254,64.32643678160919,0,1.3344827586206898
0.5242615573528274,58.747126436781606,0,1.4287356321839082
0.47069663634069764,56.12183908045977,0,1.371264367816092
0.4102000617044256,55.47356321839081,0,1.3701149425287356
0.5009410804096445,0.0,0,1.5999999999999999
0.3923270610781044,0.0,0,1.5827586206896551
0.47946680400006264,0.0,0,1.5942528735632184
0.7774988698239482,0.0,0,1.793103448275862
0.9203746113512083,0.0,0,1.8149425287356322
0.8180474968545689,0.0,0,1.6597701149425288
0.529938621463004,0.0,0,1.5999999999999999
0.37961017118737694,0.0,0,1.7540229885057472
0.20535397816780318,0.0,0,1.781609195402299
0.14840813544449477,0.0,0,1.6068965517241378
0.1416864887622301,0.0,0,1.5459770114942528
0.13752570317590326,0.0,0,1.5022988505747126
0.14568870296801417,0.0,0,1.506896551724138
0.19635638107545267,0.0,0,1.528735632183908
0.22802628394909485,0.0,0,1.649425287356322
0.6698532404129832,0.0,0,2.1310344827586207
0.6721016000162641,83.70689655172414,0,1.6114942528735632
0.5219664708365069,78.91264367816092,0,1.4896551724137932
0.4523388474086621,71.74367816091954,0,1.389655172413793
0.3869160627433524,67.76666666666667,0,1.3655172413793102
0.43706991482573193,63.99885057471265,0,1.3574712643678162
0.4596719173059812,60.44597701149426,0,1.4356321839080461
0.4830980092724243,58.75977011494253,0,1.3873563218390805
0.4548249645358726,58.57356321839081,0,1.3770114942528735
0.38022439763057986,0.0,0,1.6091954022988504
0.4224810903132318,0.0,0,1.5724137931034483
0.6330783082341366,0.0,0,1.5770114942528737
0.792480615661074,0.0,0,1.7724137931034483
0.9155951630637627,0.0,0,1.7942528735632184
0.6881980196060472,0.0,0,1.6471264367816092
0.5422535366508442,0.0,0,1.57816091954023
0.3391844824430301,0.0,0,1.728735632183908
0.1776722803312019,0.0,0,1.7551724137931033
0.1564038185096835,0.0,0,1.5804597701149425
0.1580817556449111,0.0,0,1.518390804597701
0.15379517579708138,0.0,0,1.471264367816092
0.1441347786179714,0.0,0,1.4735632183908047
0.18826612629965292,0.0,0,1.4908045977011493
0.2670809236122093,0.0,0,1.6080459770114943
0.6842689863194509,0.0,0,2.0735632183908046
0.7533726983995505,78.4528735632184,0,1.574712643678161
0.5836286945015204,72.72528735632184,0,1.4563218390804598
0.4694148213186272,66.50114942528735,0,1.3735632183908046
0.42132248037551034,62.368965517241385,0,1.3655172413793102
0.38996824600774804,57.839080459770116,0,1.3643678160919541
0.48793389239516344,53.7,0,1.4413793103448276
0.4948096893185818,52.7183908045977,0,1.3954022988505748
0.5087414881567387,53.131034482758615,0,1.393103448275862
0.4391095608578981,0.0,0,1.5999999999999999
0.43016761416529287,0.0,0,1.5770114942528737
0.5982390982420899,0.0,0,1.5758620689655172
0.7559255541429496,0.0,0,1.781609195402299
0.911613065324385,0.0,0,1.7919540229885056
0.6941949843148361,0.0,0,1.6379310344827587
0.536544945987305,0.0,0,1.5770114942528737
0.2758265325046547,0.0,0,1.728735632183908
0.16555359869439507,0.0,0,1.7540229885057472
0.15053155052397346,0.0,0,1.5758620689655172
0.1478331300842643,0.0,0,1.511494252873563
0.14319359887002114,0.0,0,1.4632183908045977
0.1457974027099852,0.0,0,1.4620689655172414
0.19686689482233768,0.0,0,1.4770114942528734
0.2518437037696786,0.0,0,1.5919540229885059
0.6048060769551853,0.0,0,2.035632183908046
0.7171836211479623,75.07816091954022,0,1.574712643678161
0.6823323016764389,69.64252873563218,0,1.4482758620689655
0.5747207543627055,63.92873563218391,0,1.360919540229885
0.48472736852296106,59.863218390804604,0,1.3436781609195403
0.554917834490037,56.191954022988504,0,1.3494252873563217
0.6669440197402605,53.1367816091954,0,1.4287356321839082
0.6775470644911079,51.76091954022988,0,1.371264367816092
0.6148483350660361,51.15862068965517,0,1.3701149425287356
0.4387895501069193,0.0,0,1.5954022988505745
0.3674552478043248,0.0,0,1.5517241379310347
0.5980436318681333,0.0,0,1.5689655172413792
0.8918689917156439,0.0,0,1.764367816091954
0.9571951389386946,0.0,0,1.7770114942528736
1.0493412912892153,0.0,0,1.6229885057471263
0.7953736567863584,0.0,0,1.564367816091954
0.3965640211422658,0.0,0,1.7114942528735633
0.17869526037650899,0.0,0,1.7620689655172412
0.1530549646471689,0.0,0,1.586206896551724
0.14740247714427063,0.0,0,1.525287356321839
0.1453920469027761,0.0,0,1.4804597701149427
0.14574401165249073,0.0,0,1.4839080459770113
0.1765399750097586,0.0,0,1.5045977011494251
0.2572783223762483,0.0,0,1.6241379310344828
0.7403849660966291,0.0,0,2.1011494252873564
0.7523207683679972,78.68620689655172,0,1.6022988505747124
0.8705427955551205,73.5,0,1.4816091954022987
0.9725466372719869,67.65862068965517,0,1.3885057471264368
0.8955934192788754,62.63333333333333,0,1.3586206896551722
1.2098855491007718,55.52758620689655,0,1.3425287356321838
0.6984387610920564,53.36666666666667,0,1.4126436781609197
0.6117070155006161,50.652873563218385,0,1.371264367816092
0.6062747973733121,50.62988505747127,0,1.3770114942528735
0.7123496303644792,0.0,0,1.585057471264368
0.56799911378525,0.0,0,1.5517241379310347
0.6207138712914002,0.0,0,1.5609195402298852
0.9229792215860955,0.0,0,1.7701149425287357
1.0192526488456197,0.0,0,1.7873563218390804
0.7568966567798969,0.0,0,1.645977011494253
0.5194433986367203,0.0,0,1.586206896551724
0.2520422974416778,0.0,0,1.7390804597701148
0.15352863294883415,0.0,0,1.7724137931034483
0.13152677496420725,0.0,0,1.5988505747126438
0.13299042023033333,0.0,0,1.625287356321839
0.13391113795247123,0.0,0,1.5793103448275863
0.14723417813843176,0.0,0,1.5344827586206897
0.19102540866927434,0.0,0,1.5459770114942528
0.25871901940978365,0.0,0,1.696551724137931
0.7734689417724645,0.0,0,1.7735632183908046
0.8351477829748323,0.0,0,1.6839080459770115
0.8780529277478659,0.0,0,1.9103448275862067
0.9710787910793568,0.0,0,1.9022988505747127
0.8632906509812698,0.0,0,1.8011494252873563
0.9101030481533295,0.0,0,1.8321839080459772
0.7611914974121397,0.0,0,1.8264367816091953
0.7486858444282103,0.0,0,1.6873563218390804
